input_address,candidate_address,score,x,y,HouseNumber,StreetName,StreetType,UnitNumber,Locality,State,Postcode,Valuation,SystemValuation,Ref_ID,Addr_type
"55 OAKRIDGE, Aberfoyle Park, SA","UNIT 1 55 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6093905712857,-35.06465166183642,55,OAKRIDGE,ROAD,1,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456666059,1060716,680481,Address
"55 OAKRIDGE, Aberfoyle Park, SA","UNIT 10 55 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60954683354066,-35.06480117572146,55,OAKRIDGE,ROAD,10,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,145666650*,1060723,680488,Address
"55 OAKRIDGE, Aberfoyle Park, SA","UNIT 2 55 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60958567415875,-35.06453918900414,55,OAKRIDGE,ROAD,2,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456666104,1060717,680482,Address
"55 OAKRIDGE, Aberfoyle Park, SA","UNIT 9 55 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6097447857255,-35.064686453432536,55,OAKRIDGE,ROAD,9,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456666454,1060722,680487,Address
"55 OAKRIDGE, Aberfoyle Park, SA","UNIT 3 55 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60976293134243,-35.06443481421578,55,OAKRIDGE,ROAD,3,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456666155,1060718,680483,Address
"55 OAKRIDGE, Aberfoyle Park, SA","UNIT 8 55 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60992189294538,-35.064581928680404,55,OAKRIDGE,ROAD,8,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456666403,1060721,680486,Address
"55 OAKRIDGE, Aberfoyle Park, SA","UNIT 4 55 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6099401885261,-35.06433043942742,55,OAKRIDGE,ROAD,4,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456666200,1060719,680484,Address
"55 OAKRIDGE, Aberfoyle Park, SA","UNIT 7 55 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61009915012906,-35.06447740392827,55,OAKRIDGE,ROAD,7,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456666358,1060720,680485,Address
"55 OAKRIDGE, Aberfoyle Park, SA","UNIT 5 55 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61015703614675,-35.06421016847877,55,OAKRIDGE,ROAD,5,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456666251,1060731,680496,Address
"55 OAKRIDGE, Aberfoyle Park, SA","UNIT 6 55 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61028825445106,-35.06435368381276,55,OAKRIDGE,ROAD,6,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456666307,1060732,680497,Address
"56 OAKRIDGE, Aberfoyle Park, SA","56 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60684388643529,-35.063046899465434,56,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,145680700*,234524,133794,Address
"57 OAKRIDGE, Aberfoyle Park, SA","57 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61009750052753,-35.06478153046676,57,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456667000,234319,144485,Address
"58 OAKRIDGE, Aberfoyle Park, SA","58 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60700764687908,-35.063186065849905,58,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456806007,234523,134968,Address
"59 OAKRIDGE, Aberfoyle Park, SA","59 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61000662247903,-35.06516183860365,59,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456668054,919285,589691,Address
"59A OAKRIDGE, Aberfoyle Park, SA","59A OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61015313708856,-35.065320350315275,59A,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,145666845*,919287,589693,Address
"59A OAKRIDGE, Aberfoyle Park, SA","59 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.61000662247903,-35.06516183860365,59,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456668054,919285,589691,Address
"59B OAKRIDGE, Aberfoyle Park, SA","59B OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61050030323085,-35.064972584317864,59B,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456668150,919286,589692,Address
"6 OAKRIDGE, Aberfoyle Park, SA","6 OAKRIDGE CLOSE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60184874300802,-35.05888855391033,6,OAKRIDGE,CLOSE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458607001,235113,140557,Address
"60 OAKRIDGE, Aberfoyle Park, SA","60 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60717485648973,-35.063318633828224,60,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456805004,234522,134909,Address
"61 OAKRIDGE, Aberfoyle Park, SA","61 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61062972196987,-35.065351692744535,61,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456669006,234321,144486,Address
"62 OAKRIDGE, Aberfoyle Park, SA","62 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60734206610041,-35.063447152784576,62,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456804001,234521,134908,Address
"63 OAKRIDGE, Aberfoyle Park, SA","63 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6105508410235,-35.06578193881896,63,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456670787,1893111,179,Address
"63A OAKRIDGE, Aberfoyle Park, SA","63A OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6107153512862,-35.06594120034947,63A,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456670859,1893112,1167040,Address
"63A OAKRIDGE, Aberfoyle Park, SA","63 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.6105508410235,-35.06578193881896,63,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456670787,1893111,179,Address
"64 OAKRIDGE, Aberfoyle Park, SA","64 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60750927571107,-35.06357822112513,64,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456803009,234520,134907,Address
"65 OAKRIDGE, Aberfoyle Park, SA","65 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61132315447182,-35.066231830148084,65,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456671018,1119001,961710,Address
"66 OAKRIDGE, Aberfoyle Park, SA","66 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60780395453165,-35.06380481639123,66,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456802006,234519,134906,Address
"67 OAKRIDGE, Aberfoyle Park, SA","67 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61189136722052,-35.066319408993486,67,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456672213,1221127,1091079,Address
"67A OAKRIDGE, Aberfoyle Park, SA","67A OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61171036094242,-35.06663298324989,67A,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456672117,1221126,1264866,Address
"67A OAKRIDGE, Aberfoyle Park, SA","67 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.61189136722052,-35.066319408993486,67,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456672213,1221127,1091079,Address
"67B OAKRIDGE, Aberfoyle Park, SA","67B OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61210461571054,-35.06658754422564,67B,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456672010,1221125,1088259,Address
"68 OAKRIDGE, Aberfoyle Park, SA","68 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60797536312805,-35.063934085166466,68,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456801003,234518,134905,Address
"69 OAKRIDGE, Aberfoyle Park, SA","69 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6119447543249,-35.06699919479179,69,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456673013,1220480,1088566,Address
"69A OAKRIDGE, Aberfoyle Park, SA","69A OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61220149231005,-35.06686302768284,69A,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456673312,1220483,1089090,Address
"69A OAKRIDGE, Aberfoyle Park, SA","69 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.6119447543249,-35.06699919479179,69,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456673013,1220480,1088566,Address
"69B OAKRIDGE, Aberfoyle Park, SA","69B OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61248147468055,-35.067072827005994,69B,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456673216,1220482,1088034,Address
"69B OAKRIDGE, Aberfoyle Park, SA","69D OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.61224543169655,-35.06730961980889,69D,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456673160,1826885,1098774,Address
"69C OAKRIDGE, Aberfoyle Park, SA","69C OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6121676004966,-35.06719564733884,69C,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456673128,1826884,1098276,Address
"69D OAKRIDGE, Aberfoyle Park, SA","69D OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61224543169655,-35.06730961980889,69D,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456673160,1826885,1098774,Address
"69D OAKRIDGE, Aberfoyle Park, SA","69B OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.61248147468055,-35.067072827005994,69B,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456673216,1220482,1088034,Address
"7 OAKRIDGE, Aberfoyle Park, SA","7 OAKRIDGE CLOSE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6015962040086,-35.05893354304324,7,OAKRIDGE,CLOSE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458608004,235114,140558,Address
"7 OAKRIDGE, Aberfoyle Park, SA","7 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6050486700683,-35.05999063770291,7,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,145630500*,239417,140532,Address
"70 OAKRIDGE, Aberfoyle Park, SA","70 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6081526203117,-35.064066503181,70,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456800000,234517,134904,Address
"71 OAKRIDGE, Aberfoyle Park, SA","71 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61252856330634,-35.067537264821425,71,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456674008,234489,133713,Address
"72 OAKRIDGE, Aberfoyle Park, SA","72 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60829643557327,-35.06422336529109,72,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456799003,234516,134903,Address
"73 OAKRIDGE, Aberfoyle Park, SA","73 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6126969726272,-35.067928220386435,73,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456675000,234491,133714,Address
"74 OAKRIDGE, Aberfoyle Park, SA","74 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60843650174039,-35.06437737808943,74,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456798000,234515,134902,Address
"75 OAKRIDGE, Aberfoyle Park, SA","75 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6128308902795,-35.06827298710832,75,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456676206,1185170,1058941,Address
"75A OAKRIDGE, Aberfoyle Park, SA","75A OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61301099677493,-35.06793511872015,75A,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456676011,1185171,1058198,Address
"75A OAKRIDGE, Aberfoyle Park, SA","75 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.6128308902795,-35.06827298710832,75,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456676206,1185170,1058941,Address
"76 OAKRIDGE, Aberfoyle Park, SA","76 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60857566812487,-35.06453019117755,76,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456797008,234514,134901,Address
"77 OAKRIDGE, Aberfoyle Park, SA","77 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6133457159238,-35.068178509929204,77,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456677006,234493,133715,Address
"78 OAKRIDGE, Aberfoyle Park, SA","78 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60874332762685,-35.064757686226315,78,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456796005,234513,134900,Address
"80 OAKRIDGE, Aberfoyle Park, SA","80 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6090326077515,-35.0649418417437,80,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456795002,234512,1185453,Address
"82 OAKRIDGE, Aberfoyle Park, SA","82 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60918707044115,-35.06518493302521,82,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,145679400*,234511,133723,Address
"84 OAKRIDGE, Aberfoyle Park, SA","84 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60934183305838,-35.065329198178084,84,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456793007,234510,133722,Address
"86 OAKRIDGE, Aberfoyle Park, SA","86 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60949659567558,-35.06547346333095,86,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456792004,234509,133721,Address
"86A OAKRIDGE, Aberfoyle Park, SA","86A OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60963201296565,-35.06559973283066,86A,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456790404,951516,621807,Address
"86A OAKRIDGE, Aberfoyle Park, SA","86 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.60949659567558,-35.06547346333095,86,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456792004,234509,133721,Address
"86B OAKRIDGE, Aberfoyle Park, SA","86B OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60974808492855,-35.065708006677205,86B,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456790308,951515,621806,Address
"88A OAKRIDGE, Aberfoyle Park, SA","88A OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6098641568915,-35.06581613055997,88A,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456790201,889886,560523,Address
"88B OAKRIDGE, Aberfoyle Park, SA","88B OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60998007889063,-35.06592410447896,88B,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456790105,889885,560522,Address
"9 OAKRIDGE, Aberfoyle Park, SA","9 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60511825326054,-35.06025007503604,9,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456306301,1205939,1104841,Address
"90 OAKRIDGE, Aberfoyle Park, SA","90 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61011444643424,-35.06604452539139,90,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456790009,699304,465579,Address
"92 OAKRIDGE, Aberfoyle Park, SA","92 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61026186082643,-35.066181742246776,92,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456789008,699303,465578,Address
"94 OAKRIDGE, Aberfoyle Park, SA","94 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61037223416585,-35.06628476736114,94,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456788208,879604,568541,Address
"94A OAKRIDGE, Aberfoyle Park, SA","94A OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61044601634381,-35.066353300806945,94A,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456788101,879605,568542,Address
"94A OAKRIDGE, Aberfoyle Park, SA","94 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.61037223416585,-35.06628476736114,94,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456788208,879604,568541,Address
"96 OAKRIDGE, Aberfoyle Park, SA","96 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61054994124083,-35.06652216001915,96,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456787053,769628,510693,Address
"98 OAKRIDGE, Aberfoyle Park, SA","98 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61075434186805,-35.066740657241326,98,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456786042,942420,608888,Address
"9A OAKRIDGE, Aberfoyle Park, SA","9A OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6053578953752,-35.060045824372615,9A,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456306010,1205940,1104849,Address
"9A OAKRIDGE, Aberfoyle Park, SA","9 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.60511825326054,-35.06025007503604,9,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456306301,1205939,1104841,Address
"9A OAKRIDGE, Aberfoyle Park, SA","94A OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.61044601634381,-35.066353300806945,94A,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456788101,879605,568542,Address
"LOT1 OAKRIDGE, Aberfoyle Park, SA","LOT 1 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.61110210786546,-35.06791982241496,LOT 1,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456782623,1893923,1167129,Address
"LOT21 OAKRIDGE, Aberfoyle Park, SA","LOT 21 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.61288082821704,-35.069581870948525,LOT 21,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456678009,234496,133718,Address
"LOT3 OAKRIDGE, Aberfoyle Park, SA","LOT 3 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.61013544136296,-35.06865329524521,LOT 3,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456782826,1893925,1168273,Address
"LOT30 OAKRIDGE, Aberfoyle Park, SA","LOT 30 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.60538413903606,-35.06086267706253,LOT 30,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456310028,860403,543080,Address
"LOT4 OAKRIDGE, Aberfoyle Park, SA","LOT 4 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.60796126653307,-35.06322565628687,LOT 4,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456364026,1894122,1167531,Address
"LOT5 OAKRIDGE, Aberfoyle Park, SA","LOT 5 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.6078544923243,-35.06312787990467,LOT 5,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456364528,1894123,1167237,Address
"LOT81 OAKRIDGE, Aberfoyle Park, SA","LOT 81 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.6090635002894,-35.06414253481562,LOT 81,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456665064,977513,640643,Address
"LOT82 OAKRIDGE, Aberfoyle Park, SA","LOT 82 OAKRIDGE ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.60908674467476,-35.06446435707973,LOT 82,OAKRIDGE,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456665240,977512,640642,Address
"1 ONA, Aberfoyle Park, SA","1 ONA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58728935981486,-35.069232305385796,1,ONA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458928008,241255,139793,Address
"10 ONA, Aberfoyle Park, SA","10 ONA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58774779907924,-35.068963120407204,10,ONA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458937000,241264,139860,Address
"11 ONA, Aberfoyle Park, SA","11 ONA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5876935121922,-35.069210860565775,11,ONA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458938003,241265,139861,Address
"2 ONA, Aberfoyle Park, SA","2 ONA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58717088843153,-35.06900136117017,2,ONA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458929000,241256,139794,Address
"3 ONA, Aberfoyle Park, SA","3 ONA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58722757473902,-35.06882125467475,3,ONA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458930001,241257,139795,Address
"4 ONA, Aberfoyle Park, SA","4 ONA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58735114489073,-35.06866139328913,4,ONA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458931004,241258,139796,Address
"5 ONA, Aberfoyle Park, SA","5 ONA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58752690243665,-35.068515628498496,5,ONA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458932007,241259,139797,Address
"6 ONA, Aberfoyle Park, SA","6 ONA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5877283037883,-35.06837961135332,6,ONA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,145893300*,241260,139798,Address
"7 ONA, Aberfoyle Park, SA","7 ONA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58792745568334,-35.06845444327774,7,ONA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458934002,241261,139857,Address
"8 ONA, Aberfoyle Park, SA","8 ONA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58807337043777,-35.06865164564367,8,ONA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458935005,241262,139858,Address
